deviationid	username	random	uploaded_date	filename	Red_Mean	Blue_Mean	Green_Mean	Hue_Mean	Hue_Std	Sat_Mean	Sat_Median	Sat_Std	Contrast_8	Correlation_8	Energy_8	Edge_Amount_Sobel	Entropy	Brightness_Mean	Brightness_Median	Brightness_Std
147972578	VirusNO1	0.048208389	38710	Fractal Art/000000/2009_12_25_6_by_VirusNO1.jpg	48.373104	4.890094	35.998107	0.150192	0.173036	0.770441	0.916667	0.332396	1.245873	0.611452	0.182953	0.031058	6.099015	36.150269	17	44.05795
91652176	n8iveattitude1	0.048446643	38181	Fractal Art/000000/Dance_of_Life_by_n8iveattitude1.jpg	70.19128	39.733172	30.747111	0.740513	0.354658	0.610931	0.614173	0.11292	0.635647	0.720562	0.166811	0.019372	6.76631	43.566015	33	36.072324
138730802	Artico621	0.048480692	38624	Fractal Art/000000/Whisperings_2_by_Artico621.jpg	196.802037	194.232641	197.224742	0.335982	0.258738	0.120321	0.063636	0.148116	0.697052	0.718923	0.386794	0.034896	5.67139	196.755858	216	40.139155
68518866	SfinxMagnum	0.04854002	37922	Fractal Art/000000/Small_world_by_SfinxMagnum.jpg	214.105442	193.175086	201.892025	0.443567	0.401437	0.127657	0.088496	0.124762	0.646409	0.625748	0.47634	0.010597	6.343352	204.541358	215	37.876431
116013984	Fiery-Fire	0.048675143	38425	Fractal Art/000000/Thaifoon_by_Fiery_Fire.jpg	128.383701	171.550643	151.585867	0.563645	0.082243	0.299248	0.272727	0.192467	2.574747	0.603328	0.037898	0.046088	7.857032	146.916864	152	64.103299
133357009	Artico621	0.048689	38577	Fractal Art/000000/One__Two__Three_by_Artico621.jpg	121.463254	94.849894	143.665628	0.291602	0.113313	0.377505	0.336134	0.177056	0.568257	0.633164	0.186433	0.03099	6.896099	131.458326	134	32.278634
145145072	Xantipa2	0.049249034	38684	Mixed Media/Abstract/000000/29d0c2895dd5fb09224d683721db6b18.jpg	64.060654	48.316791	68.52259	0.240574	0.229652	0.431123	0.479042	0.304999	1.778911	0.685649	0.091964	0.042385	6.611371	64.88461	53	60.057256
185196273	VirusNO1	0.049265342	39026	Fractal Art/Raw Fractals/000000/2010_11_6_4_by_virusno1-d329ecx.jpg	180.630135	180.630135	180.630135	0	0	0	0	0	0.902416	0.921317	0.198595	0.016046	6.268914	180.630135	220	85.860966
170820257	VirusNO1	0.04930838	38908	Fractal Art/000001/2010_7_10_14_by_VirusNO1.jpg	45.727021	43.222213	44.223526	0.185784	0.306723	0.104438	0.080292	0.176014	0.219996	0.952634	0.292095	0.009458	5.32231	44.575044	11	54.766812
97590753	Kattvinge	0.049616779	38240	Fractal Art/000000/Deep_Down_in_my_Mind_by_Kattvinge.jpg	76.27761	76.452877	78.176364	0.121111	0.183077	0.03197	0	0.057906	1.170111	0.591183	0.143528	0.030728	7.11176	77.401148	68	42.060844
118295665	Kattvinge	0.049647207	38447	Fractal Art/000000/April_Blue_Dream_2009_param_by_Kattvinge.jpg	86.164537	220.154836	207.649184	0.512891	0.064328	0.638199	0.635556	0.061111	0.340504	0.499223	0.374101	0.030922	6.240399	172.766492	177	20.760874
154726865	VirusNO1	0.049685536	38767	Fractal Art/000001/2010_2_20_1_by_VirusNO1.jpg	13.740629	9.83684	10.606298	0.089409	0.237699	0.197404	0	0.321293	0.714517	0.419927	0.600473	0.047608	3.278387	11.456469	1	27.423975
76180145	SfinxMagnum	0.049732888	38017	Fractal Art/000000/Nenumeronum_7_by_SfinxMagnum.jpg	139.648545	139.673957	138.045903	0.106951	0.250373	0.046629	0	0.140799	2.67032	0.849867	0.164673	0.028866	5.729008	138.714463	190	106.330183
118558241	Xantipa2	0.049749712	38450	Fractal Art/000000/Spring_Spiral_by_Xantipa2.jpg	88.550852	107.382359	104.150244	0.427762	0.261949	0.465369	0.44697	0.229036	1.308852	0.582547	0.087579	0.050956	7.37849	99.867252	102	44.837395
90498944	n8iveattitude1	0.049880406	38170	Fractal Art/000000/Almost_Connected_by_n8iveattitude1.jpg	30.273252	29.228266	32.784953	0.178865	0.158755	0.130151	0.111111	0.174603	1.854507	0.363541	0.189873	0.038343	5.783312	31.650164	18	42.36042
162976577	Fiery-Fire	0.050236774	38841	Fractal Art/000001/Slicker_by_Fiery_Fire.jpg	99.930187	93.779188	102.626216	0.351451	0.198033	0.221431	0.125	0.246217	3.807119	0.549758	0.033909	0.047547	7.715502	100.804589	108	72.989903
61353954	Jellaboom	0.050243157	37836	3-Dimensional Art/Characters/Animals & Creatures/000000/say_CHEESE_by_Jellaboom.jpg	18.872564	21.567792	10.044913	0.418564	0.410413	0.381507	0.410256	0.382055	0.263613	0.69031	0.464147	0.013723	4.303926	13.994604	2	21.966037
62872897	Xantipa2	0.050539368	37853	Fractal Art/000000/Wire_Rose_by_Xantipa2.jpg	72.062384	21.433697	49.9463	0.089902	0.112478	0.626236	0.719512	0.328207	1.730299	0.622642	0.113044	0.042933	6.748995	53.310347	39	53.771115
22034050	swinck	0.050552836	37124	Fractal Art/000000/hot_ballerine_by_swinck.jpg	129.14723	18.69088	31.269493	0.028072	0.082758	0.857146	0.9	0.128578	0.273933	0.894258	0.221881	0.017174	6.230875	59.035048	53	37.231909
159361776	Xantipa2	0.051104621	38809	Mixed Media/Abstract/000000/8a8f9e17c69c5c39125956363bccf9be.jpg	70.134478	53.221463	63.845639	0.166877	0.185744	0.308768	0.340659	0.190198	1.385976	0.621066	0.118517	0.047042	6.98844	64.531155	67	46.460057
105542866	Jellaboom	0.051252404	38326	3-Dimensional Art/Characters/Male/000000/VODOODWARF__S_ROOM_by_Jellaboom.jpg	76.055285	50.556854	64.851159	0.216227	0.204207	0.363978	0.365854	0.303468	0.977111	0.798585	0.144634	0.032562	6.589611	66.512209	54	53.208257
140026928	WS-Clave	0.051321603	38636	Vector/Vehicles/000000/Fridge_Magnet_Ki61_1_by_WS_Clave.jpg	214.035406	194.806738	210.340237	0.154889	0.098212	0.1058	0.073276	0.122887	0.762437	0.767484	0.60439	0.016786	2.485981	209.7531	229	48.468714
147197008	n8iveattitude1	0.051411911	38704	Fractal Art/000000/Stackables_by_n8iveattitude1.jpg	39.898933	37.750435	32.702749	0.628326	0.295908	0.387762	0.357143	0.219957	0.760906	0.698673	0.190194	0.040128	6.457367	35.424097	19	37.79838
174781585	Xantipa2	0.051517023	38938	Fractal Art/000001/MB10_Daily_by_Xantipa2.jpg	106.736241	27.961308	69.928367	0.101477	0.130042	0.64735	0.778656	0.33533	2.591588	0.466784	0.058691	0.044294	7.07221	76.152097	70	56.404029
120505314	Jellaboom	0.051613127	38467	Fractal Art/000000/WING_YING_WING_YANG_by_Jellaboom.jpg	31.895168	22.618792	11.692328	0.496392	0.360272	0.791418	0.9125	0.290675	0.48414	0.71695	0.430683	0.016072	5.458347	18.964825	7	31.588014
118758129	n8iveattitude1	0.051626254	38451	Fractal Art/000000/09_04_10_apo3_by_n8iveattitude1.jpg	74.679013	52.469511	37.179643	0.821285	0.264432	0.580965	0.57377	0.144133	0.839303	0.690126	0.155844	0.024305	6.810968	50.146529	42	39.479511
74856082	Jellaboom	0.051701473	38002	3-Dimensional Art/Scenes/Landscapes/000000/Rock_Castle_by_Jellaboom.jpg	61.412536	74.84799	64.998224	0.539371	0.223426	0.46973	0.516667	0.210135	0.43633	0.898655	0.28275	0.019766	6.908117	65.05348	43	51.932519
177763136	n8iveattitude1	0.051716191	38961	Fractal Art/000001/a_place_to_visit_by_n8iveattitude1-d2xu2ww.jpg	79.867855	86.020013	81.864854	0.276632	0.327121	0.181173	0.105023	0.222089	3.537515	0.572197	0.077103	0.043054	7.013494	81.743446	64	72.666457
68192400	SfinxMagnum	0.051752718	37918	Fractal Art/000000/Insectoid_transition_by_SfinxMagnum.jpg	15.102561	13.402575	14.440569	0.044263	0.130129	0.085845	0	0.214527	1.526362	0.339451	0.601935	0.026989	3.502731	14.524392	0	42.905325
124855890	Kattvinge	0.051859195	38507	Fractal Art/000000/Amber_June_2009_by_Kattvinge.jpg	35.312081	21.219502	25.444767	0.020239	0.067643	0.131863	0	0.223536	0.405808	0.907013	0.543891	0.030044	3.058259	27.913849	0	53.168263
103965299	VirusNO1	0.051891567	38309	Fractal Art/000000/f7fb6471743775949961b18d5ec4343c.jpg	64.095789	144.542119	76.814613	0.639162	0.027221	0.638757	0.618812	0.295244	1.593355	0.75525	0.076668	0.0331	7.515079	80.717457	71	62.737003
102645922	Xantipa2	0.052220392	38294	Mixed Media/Abstract/000000/Abstract___157_by_Xantipa2.jpg	74.985173	77.722036	77.564547	0.504157	0.246691	0.275707	0.218391	0.208047	1.678033	0.69094	0.053504	0.044359	7.467621	76.799892	68	57.42052
180874352	VirusNO1	0.052494351	38988	Fractal Art/Raw Fractals/000000/2010_9_29_8_b_by_virusno1-d2zorjk.jpg	20.190984	26.320348	24.809144	0.103318	0.204714	0.070317	0	0.198514	0.577614	0.838911	0.573255	0.020132	2.940508	23.591028	1	48.067686
123388736	Artico621	0.052517661	38494	Fractal Art/000000/Artefactual_1_by_Artico621.jpg	99.874311	154.376138	149.566063	0.468012	0.123275	0.44477	0.412791	0.20391	0.356154	0.850162	0.143393	0.026459	7.274534	135.245134	137	37.819622
130825457	Xantipa2	0.052539659	38557	Fractal Art/000000/e860b7758ac7394cd8b1ca875ffbef96.jpg	86.506273	77.66546	80.695137	0.165032	0.277424	0.145532	0	0.248614	2.616994	0.760309	0.084006	0.035372	6.872903	82.093102	55	83.634268
81266897	SfinxMagnum	0.05273462	38074	Fractal Art/000000/Shock_wave_by_SfinxMagnum.jpg	19.386621	16.014227	16.781606	0.196775	0.348155	0.187865	0	0.227414	0.94611	0.593765	0.655272	0.008668	4.633858	17.503275	3	43.479452
100220546	Fiery-Fire	0.052815393	38268	Fractal Art/000000/MindMechanics_2_by_Fiery_Fire.jpg	44.943978	35.462213	43.414516	0.228056	0.233288	0.492798	0.445312	0.336163	2.975479	0.284294	0.117144	0.045927	6.666536	42.957734	23	50.593177
123316096	Artico621	0.053028492	38493	Fractal Art/000000/A_BoBo_by_Artico621.jpg	99.451723	132.983686	114.565822	0.511179	0.250684	0.408439	0.380952	0.210767	0.525268	0.536221	0.261128	0.019927	6.583709	112.14573	108	25.308796
69866930	Kattvinge	0.053076369	37939	Fractal Art/000000/Fair_20_Flower_Power_by_Kattvinge.jpg	67.431845	46.66955	55.32695	0.071596	0.192289	0.140637	0	0.218767	1.087119	0.898458	0.417513	0.016574	3.626622	57.964035	0	83.37969
59980626	Kattvinge	0.053130752	37818	Fractal Art/000000/Spiralia_40_by_Kattvinge.jpg	65.426188	41.724673	59.406507	0.109884	0.158719	0.324598	0.235177	0.353096	2.455326	0.671944	0.195561	0.035968	5.254208	59.192201	36	69.67286
101313312	WS-Clave	0.053138454	38280	Vector/Vehicles/000000/1502bfbcd12eba2e7d1619c7a0dbe8d9.jpg	229.747874	230.394713	230.753077	0.088538	0.189035	0.031898	0	0.085777	1.415027	0.712347	0.598501	0.024472	2.59341	230.411672	255	56.50671
119758721	Artico621	0.053300696	38460	Fractal Art/000000/Script_Force_by_Artico621.jpg	179.900017	172.51301	148.379105	0.713474	0.292632	0.255849	0.246073	0.092924	0.472727	0.462302	0.227589	0.04285	6.287162	160.563279	160	20.352795
136390465	Artico621	0.053358751	38603	Fractal Art/000000/When_Your_Time_Comes_by_Artico621.jpg	137.352255	70.178314	113.316919	0.151393	0.136771	0.551107	0.565574	0.231144	0.591891	0.742954	0.117417	0.03094	7.194748	115.594714	110	37.722956
53851410	Xantipa2	0.053459102	37733	Fractal Art/000000/Play_with_Plastic_IX_by_Xantipa2.jpg	90.443735	7.653365	38.239365	0.07138	0.117418	0.92124	0.973684	0.139359	0.99353	0.570345	0.136895	0.039593	6.935361	50.343998	40	36.989657
71949248	n8iveattitude1	0.053641153	37966	Fractal Art/000000/liquid_metal_by_n8iveattitude1.jpg	56.488535	37.788459	34.782733	0.394832	0.377574	0.599076	0.636364	0.177597	0.179921	0.683749	0.538215	0.02272	5.994172	41.618764	38	18.469886
123131202	Artico621	0.053671662	38491	Fractal Art/000000/Shelter_Of_The_Orb_by_Artico621.jpg	91.732023	64.092119	75.813481	0.401505	0.335197	0.578205	0.553846	0.2582	0.561562	0.819798	0.123085	0.025576	7.411313	79.239027	77	43.993782
84319650	n8iveattitude1	0.053820403	38106	Fractal Art/000000/Visible_Morphism_by_n8iveattitude1.jpg	53.311801	26.074789	27.555894	0.289957	0.429167	0.561419	0.55	0.144412	0.577744	0.777396	0.201443	0.034985	6.491228	35.108818	22	38.266995
164023840	VirusNO1	0.054015084	38850	Fractal Art/000001/2010_5_14_20_by_VirusNO1.jpg	71.521918	70.9359	71.124102	0.062028	0.179443	0.008544	0	0.02252	1.354984	0.513544	0.148428	0.045077	6.818794	71.206867	58	40.97025
150470336	Xantipa2	0.054029554	38731	Fractal Art/000000/02bfe8306d3a343cf5b017bd070b345f.jpg	70.378891	14.229086	45.511329	0.115676	0.163254	0.706195	0.787879	0.29126	1.347483	0.492417	0.098598	0.03594	6.7516	49.381414	45	40.384552
80492306	SfinxMagnum	0.054183963	38065	Fractal Art/000000/Venom_conduite_by_SfinxMagnum.jpg	174.320182	229.597438	103.467046	0.750548	0.101079	0.582478	0.528689	0.147677	0.936437	0.621637	0.236171	0.016216	6.229146	139.04887	156	41.344343
138825859	Xantipa2	0.054324604	38625	Mixed Media/Abstract/000000/e7ad996e7065cc762321758f09d50108.jpg	99.02311	60.849635	86.629972	0.170632	0.197789	0.507674	0.47191	0.279852	2.370537	0.616117	0.049111	0.040554	7.235027	87.409424	72	64.904688
65681905	SfinxMagnum	0.05436824	37887	Fractal Art/000000/Golden_spell_by_SfinxMagnum.jpg	120.428856	101.324576	111.530763	0.06354	0.106361	0.114172	0.081218	0.163424	1.334612	0.910561	0.241326	0.013688	5.035499	113.04102	160	99.718158
117954576	Jellaboom	0.054647064	38444	Fractal Art/000000/MISTYWISP__S_1ST_by_Jellaboom.jpg	176.80056	146.903034	141.174188	0.496188	0.423316	0.324845	0.295775	0.280319	0.675813	0.841539	0.093791	0.035174	7.167416	152.493954	156	50.135075
117358050	n8iveattitude1	0.054733482	38438	Fractal Art/000000/09_03_28_apo_by_n8iveattitude1.jpg	77.073947	42.243857	45.943852	0.439771	0.380949	0.612822	0.6	0.232988	0.940935	0.540563	0.133358	0.041685	6.660452	54.865895	55	32.833874
30619840	swinck	0.054789253	37334	Fractal Art/000000/Micro_Blue_Cosmos_I_by_swinck.jpg	42.071642	138.265201	121.571022	0.524204	0.054061	0.789364	0.994048	0.297729	0.728882	0.85202	0.132322	0.01485	6.917665	99.646449	88	56.387628
92019616	SfinxMagnum	0.054846398	38185	Fractal Art/000000/Contextual_30_by_SfinxMagnum.jpg	32.441961	31.239144	30.254029	0.184493	0.280639	0.235002	0.072676	0.297079	2.125381	0.44171	0.304791	0.03221	4.912755	31.020802	7	52.767445
155610801	n8iveattitude1	0.055162652	38774	Fractal Art/000001/Muse_and_Echo_by_n8iveattitude1.jpg	54.863486	24.266492	45.968941	0.323652	0.295105	0.423434	0.316901	0.301447	0.806727	0.634311	0.177199	0.034148	6.81084	46.160453	38	36.315921
119424626	Artico621	0.055199347	38457	Fractal Art/000000/Centralized_by_Artico621.jpg	136.291063	103.901201	98.667354	0.671467	0.349436	0.346139	0.31383	0.174872	0.680171	0.465504	0.227932	0.022006	6.678138	110.519972	107	27.296309
65770688	Xantipa2	0.055229814	37888	Mixed Media/Abstract/000000/87d92e1eba5f0b48.jpg	42.308893	47.414193	33.516375	0.562837	0.349492	0.339178	0.363636	0.251973	0.558003	0.67404	0.21091	0.01737	5.946743	37.741884	39	31.979714
96195233	n8iveattitude1	0.055245875	38225	Fractal Art/000000/Emotional_Present_by_n8iveattitude1.jpg	52.042315	40.497517	45.336778	0.255275	0.245749	0.286683	0.21875	0.188441	0.430042	0.565377	0.390588	0.023697	6.342834	46.802333	41	25.051354
88685505	n8iveattitude1	0.055306105	38152	Fractal Art/000000/Point_of_Sorrow_by_n8iveattitude1.jpg	113.16501	55.60751	64.984854	0.046636	0.117687	0.492301	0.526316	0.216598	1.336856	0.562886	0.08267	0.036706	7.216504	78.322258	73	43.785496
54819296	Xantipa2	0.055457462	37747	Fractal Art/000000/NoName_E_by_Xantipa2.jpg	74.965873	61.662215	67.030069	0.402296	0.357382	0.336914	0.230769	0.257989	1.572081	0.575952	0.094718	0.041165	7.403266	68.804129	61	47.656224
24951568	swinck	0.055618627	37202	Fractal Art/000000/very_colorful_alien_mask_by_swinck.jpg	33.489346	26.123623	40.586922	0.392475	0.326576	0.789553	1	0.363886	1.510825	0.42554	0.175878	0.045899	5.623283	36.79946	25	40.836797
86673937	n8iveattitude1	0.055700924	38131	Fractal Art/000000/Pathological_by_n8iveattitude1.jpg	116.201263	28.019077	51.041824	0.110667	0.243759	0.791269	0.798319	0.141298	1.737533	0.436189	0.116832	0.042824	7.222605	67.903538	53	44.370582
125671538	Artico621	0.055776548	38514	Fractal Art/000000/Uno_Huevo_by_Artico621.jpg	120.64547	121.888697	110.071193	0.554524	0.300361	0.326435	0.306122	0.166206	0.889429	0.719924	0.076788	0.033287	7.496826	114.581198	118	44.781167
62813153	Xantipa2	0.055973105	37852	Miscellaneous/Abstract/000000/Life_in_Copper_Ring_by_Xantipa2.jpg	88.58848	24.061556	46.968532	0.082194	0.164269	0.663651	0.787097	0.317202	1.411164	0.609997	0.123693	0.032425	6.699104	56.807155	47	48.331489
64739744	Xantipa2	0.055996601	37876	Fractal Art/000000/Apo2007_263_by_Xantipa2.jpg	64.075356	8.594155	42.972335	0.113821	0.044996	0.839185	0.90411	0.184814	0.54475	0.679797	0.244627	0.028523	6.640687	45.360813	34	31.940953
103668960	n8iveattitude1	0.056243191	38306	Fractal Art/000000/Buttoned_by_n8iveattitude1.jpg	67.847394	15.507147	54.095234	0.133994	0.064008	0.775551	0.855769	0.191455	0.436288	0.839665	0.161489	0.035517	6.998948	53.810184	47	40.726984
73413058	SfinxMagnum	0.056256065	37985	Fractal Art/000000/Lost_highway_by_SfinxMagnum.jpg	27.612061	22.798756	27.044636	0.127445	0.074234	0.199418	0.217391	0.116749	0.838302	0.737132	0.439182	0.009981	5.765603	26.850408	12	46.665421
119750962	Jellaboom	0.056280377	38460	Fractal Art/000000/4_A_J_S_by_Jellaboom.jpg	14.150136	16.234325	9.111365	0.299465	0.364146	0.37572	0	0.42412	0.268515	0.716212	0.598939	0.017891	3.716349	11.424381	0	23.789346
85636368	n8iveattitude1	0.056443773	38120	Fractal Art/000000/Darkened_Sphere_by_n8iveattitude1.jpg	56.432177	53.032768	40.006794	0.8445	0.116265	0.341948	0.333333	0.095348	0.624997	0.747265	0.282072	0.036682	6.634878	46.393506	34	38.904625
71712305	Jellaboom	0.056526576	37963	3-Dimensional Art/Characters/Male/000000/Wanna_Play_with_Me___by_Jellaboom.jpg	99.292557	125.270551	114.748425	0.355726	0.250169	0.413712	0.417112	0.180024	0.550091	0.843439	0.146644	0.040255	6.927956	111.324643	99	45.593547
17232192	swinck	0.056687763	36995	Fractal Art/000000/exotic_stone_by_swinck.jpg	67.056669	23.551637	68.182081	0.230825	0.10432	0.689216	0.658537	0.110888	1.035975	0.646459	0.299547	0.046492	4.65248	62.687542	30	45.647729
72733104	WS-Clave	0.056771386	37977	Vector/Vehicles/000000/bbf61eb7aa27e08c6bf883eb68bbf07a.jpg	227.8681	229.049782	227.53355	0.102454	0.220651	0.050597	0	0.137561	1.608258	0.719827	0.583381	0.025349	2.708171	227.809861	255	60.232204
118717121	Kattvinge	0.056868637	38451	Fractal Art/000000/April_Orbits_5_2009_param_by_Kattvinge.jpg	103.995674	72.918147	87.477049	0.110848	0.168889	0.367344	0.339623	0.173764	2.556132	0.46942	0.0565	0.060333	7.60804	90.759188	75	54.954894
101429904	n8iveattitude1	0.05721482	38281	Fractal Art/000000/Reflecting_Edges_by_n8iveattitude1.jpg	52.414452	25.11333	31.18351	0.12398	0.237913	0.460747	0.5	0.315373	1.290877	0.447172	0.134033	0.042291	6.373423	36.843873	28	37.277398
77183282	SfinxMagnum	0.057418959	38028	Fractal Art/000000/Emerald_pillar_by_SfinxMagnum.jpg	37.811861	44.890508	59.527697	0.385997	0.039108	0.389424	0.389831	0.094509	0.732435	0.58182	0.405698	0.009442	6.464678	51.377625	41	37.708323
80523072	Jellaboom	0.057434169	38066	Fractal Art/000000/Getting_Your_Dander_Up_by_Jellaboom.jpg	28.362784	16.34502	23.22638	0.211302	0.299431	0.441672	0.491525	0.37432	0.626931	0.696691	0.321505	0.022101	5.233363	23.96759	9	35.093958
128351361	n8iveattitude1	0.05760386	38537	Fractal Art/000000/X__s_and_0__s_by_n8iveattitude1.jpg	34.445305	30.500334	34.882841	0.190549	0.244529	0.341698	0.272059	0.34158	2.449702	0.143726	0.152036	0.054343	5.642644	34.249962	8	42.25473
91670978	SfinxMagnum	0.057657062	38182	Fractal Art/000000/Abstract_stroke_by_SfinxMagnum.jpg	234.937074	121.073728	152.166982	0.055277	0.07965	0.496152	0.466942	0.171182	0.551859	0.681073	0.314672	0.007636	6.550951	173.371094	181	35.381467
126846865	Kattvinge	0.057707797	38524	Fractal Art/000000/Thick_Center_by_Kattvinge.jpg	33.323733	36.301265	40.426218	0.294186	0.248283	0.340549	0.322917	0.315812	1.177264	0.756195	0.300912	0.033441	5.6638	37.823357	6	54.963502
144145234	n8iveattitude1	0.057709629	38675	Fractal Art/000000/Sharpened_Up_by_n8iveattitude1.jpg	63.768175	27.04938	43.294044	0.267343	0.323291	0.668511	0.691176	0.209118	2.463511	0.316657	0.173264	0.033755	6.701232	47.576328	31	47.571552
112032880	VirusNO1	0.057763781	38389	Fractal Art/000000/9b20409307bca0b8d62140f9fdfa9949.jpg	78.216983	78.216983	78.216983	0	0	0	0	0	1.690373	0.605698	0.069222	0.039282	7.449184	78.216983	67	53.131579
78663890	SfinxMagnum	0.057834956	38044	Fractal Art/000000/2800_FE_2_by_SfinxMagnum.jpg	140.040634	94.878816	109.358804	0.311583	0.33965	0.415864	0.335443	0.302002	1.997225	0.640591	0.050991	0.037633	7.737889	116.875928	119	58.905657
120080337	Fiery-Fire	0.057950459	38463	Fractal Art/000000/All_the_Fun_by_Fiery_Fire.jpg	113.169064	91.936379	95.760648	0.420124	0.332184	0.482138	0.450867	0.244833	1.051344	0.810281	0.065215	0.037027	7.780949	100.530333	94	59.42737
92008786	SfinxMagnum	0.057967021	38185	Fractal Art/000000/Julian_sun_3_by_SfinxMagnum.jpg	73.942377	72.441351	72.693768	0.404998	0.278969	0.238939	0.178571	0.235515	3.650984	0.556657	0.070849	0.048273	7.371319	73.02359	43	73.307211
73663265	VirusNO1	0.057972842	37988	Fractal Art/000000/49ca2de59fa5ef01.jpg	44.105308	162.058015	115.847274	0.56876	0.019561	0.795252	0.846154	0.191882	0.86001	0.805953	0.074654	0.032315	7.613941	99.635279	95	53.203976
116636992	VirusNO1	0.057973708	38431	Fractal Art/000000/5a0e64cdd57f8e91147ca2074023002e.jpg	65.283592	18.16403	32.560939	0.087846	0.171232	0.751881	0.890244	0.288106	0.639015	0.710056	0.275545	0.018328	6.604205	40.702164	34	36.496769
78396978	Kattvinge	0.058277229	38041	Fractal Art/000000/Made_of_Marble_2_by_Kattvinge.jpg	90.828382	53.727206	64.515401	0.049327	0.031691	0.502558	0.551724	0.190071	0.922698	0.767374	0.242778	0.024675	6.847099	71.163459	52	50.640976
24903219	swinck	0.05843239	37200	Fractal Art/000000/galaxies_close_encounter_by_swinck.jpg	69.018324	74.349814	68.833874	0.395598	0.305296	0.575509	0.574803	0.342537	0.995248	0.844807	0.135774	0.030313	6.799826	69.546445	40	63.277068
153084754	Jellaboom	0.058758174	38753	Fractal Art/000001/YOU_GAVE_ME_FEVER_by_Jellaboom.jpg	38.869254	4.57286	11.323129	0.207665	0.379207	0.612572	0.935961	0.464075	0.36217	0.821532	0.505038	0.023103	4.736601	18.783524	1	35.340776
68193808	SfinxMagnum	0.059025018	37918	Fractal Art/000000/Encrypted_by_SfinxMagnum.jpg	14.957942	13.152664	14.369644	0.052247	0.111609	0.092423	0	0.176246	1.088623	0.378832	0.608581	0.017728	4.408917	14.426881	2	38.178272
186431666	VirusNO1	0.059038419	39037	Fractal Art/Raw Fractals/000000/2010_11_17_8_by_virusno1-d32zvle.jpg	14.815964	51.526499	18.913852	0.631171	0.055492	0.824853	0.9	0.144065	0.481041	0.683729	0.422205	0.033414	4.436704	21.480444	6	28.322396
21949362	swinck	0.05908483	37122	Fractal Art/000000/two_alien_snakes_by_swinck.jpg	110.199132	33.111079	94.81919	0.1694	0.16484	0.632044	0.644444	0.179333	1.099023	0.638018	0.125205	0.04673	6.699946	92.374814	77	43.727043
120963266	Xantipa2	0.059128168	38471	Fractal Art/000000/f298c129b5b278295805b84aae262747.jpg	82.913356	29.040497	60.496264	0.116747	0.136183	0.57224	0.624	0.332388	1.869131	0.53116	0.072484	0.038661	6.798976	63.616342	61	50.454831
102433745	SfinxMagnum	0.059478575	38292	Fractal Art/000000/Shifting_stars_i_by_SfinxMagnum.jpg	196.146679	115.867159	104.484304	0.645931	0.449543	0.501501	0.606481	0.273563	2.290513	0.655071	0.14599	0.023998	6.774601	133.177257	118	65.49732
91427282	n8iveattitude1	0.059505425	38179	Fractal Art/000000/Blue_Bells_by_n8iveattitude1.jpg	29.204472	50.056499	31.254651	0.254773	0.341389	0.172703	0	0.264631	0.462037	0.892185	0.415088	0.027187	3.687481	32.784295	0	52.815573
167968272	WS-Clave	0.059679808	38884	Vector/Vehicles/000000/09fb471ace716da5ebcd8284f8ff146b.jpg	213.827607	210.892732	214.899628	0.106519	0.19544	0.104649	0	0.211983	2.155177	0.723604	0.415083	0.031212	3.373041	214.127617	255	72.570973
72746546	Jellaboom	0.059766618	37977	3-Dimensional Art/Scenes/Landscapes/000000/Valley_Shadows_Walk_by_Jellaboom.jpg	84.127375	56.925336	70.652658	0.280458	0.364616	0.282797	0.275862	0.11489	0.30305	0.952511	0.167264	0.012239	6.782661	73.087093	32	65.422604
82814066	SfinxMagnum	0.059794443	38090	Fractal Art/000000/3D_Julia_on_julian_by_SfinxMagnum.jpg	40.484123	40.561226	40.973164	0.496407	0.257807	0.250414	0.225806	0.154693	1.164826	0.427658	0.271536	0.015612	6.323651	40.771692	30	39.702304
137113266	Xantipa2	0.059803351	38609	Mixed Media/Abstract/000000/db69654d959bb9e62c35633a12fb0167.jpg	91.099278	75.819852	85.927937	0.307161	0.286182	0.296946	0.241935	0.239669	3.069814	0.438307	0.039399	0.046942	7.568744	86.318408	77	59.91466
81334514	SfinxMagnum	0.060169226	38074	Fractal Art/000000/Transitory_shell_by_SfinxMagnum.jpg	41.529265	39.531677	33.933638	0.680436	0.243457	0.37872	0.333333	0.207669	1.168786	0.64487	0.284032	0.016416	6.420251	36.817807	20	47.551119
85168528	SfinxMagnum	0.060188152	38115	Fractal Art/000000/Brancusi_omage_by_SfinxMagnum.jpg	27.663695	10.616921	21.113085	0.070397	0.099608	0.461665	0.625	0.385599	1.028093	0.629309	0.506126	0.009858	5.088081	21.880766	6	46.42866
54120913	Kattvinge	0.060394036	37737	Fractal Art/000000/Delicate_by_Kattvinge.jpg	207.077038	176.172465	196.244477	0.121249	0.091668	0.154462	0.136792	0.057244	0.190316	0.814657	0.463606	0.023288	4.991357	197.149479	204	20.928298
171151250	n8iveattitude1	0.06079693	38910	Fractal Art/000001/Road_Trip_by_n8iveattitude1.jpg	58.459535	32.271434	29.538348	0.413558	0.417064	0.490078	0.55	0.274868	1.483384	0.488049	0.172186	0.020552	6.338099	38.503853	25	42.550162
